sample.id,D0MTP10Exp12021,D0MTP10Exp12022,D0MTP10Exp22021,D0MTP10Exp32022,D0MTP11Exp12021,D0MTP11Exp12022,D0MTP11Exp22021,D0MTP12Exp12021,D0MTP12Exp12022,D0MTP12Exp22021,D0MTP12Exp32022,D0MTP13Exp12021,D0MTP13Exp12022,D0MTP13Exp22021,D0MTP13Exp32022,D0MTP14Exp12021,D0MTP14Exp12022,D0MTP14Exp22021,D0MTP14Exp32022,D0MTP15Exp12021,D0MTP15Exp12022,D0MTP15Exp22021,D0MTP15Exp32022,D0MTP16Exp12021,D0MTP16Exp12022,D0MTP16Exp22021,D0MTP16Exp32022,D0MTP17Exp12021,D0MTP17Exp12022,D0MTP17Exp22021,D0MTP17Exp32022,D0MTP18Exp12021,D0MTP18Exp12022,D0MTP18Exp22021,D0MTP18Exp32022,D0MTP19Exp12021,D0MTP19Exp12022,D0MTP19Exp22021,D0MTP19Exp32022,D0MTP1Exp12021,D0MTP1Exp12022,D0MTP1Exp22021,D0MTP1Exp32022,D0MTP20Exp12021,D0MTP20Exp12022,D0MTP20Exp22021,D0MTP20Exp32022,D0MTP21Exp12021,D0MTP21Exp12022,D0MTP21Exp22021,D0MTP21Exp32022,D0MTP2Exp12021,D0MTP2Exp12022,D0MTP2Exp22021,D0MTP2Exp32022,D0MTP3Exp12021,D0MTP3Exp12022,D0MTP3Exp22021,D0MTP3Exp32022,D0MTP4Exp12021,D0MTP4Exp12022,D0MTP4Exp22021,D0MTP4Exp32022,D0MTP5Exp12021,D0MTP5Exp12022,D0MTP5Exp22021,D0MTP5Exp32022,D0MTP6Exp32022,D0MTP7Exp12022,D0MTP7Exp22021,D0MTP7Exp32022,D0MTP8Exp12021,D0MTP8Exp12022,D0MTP8Exp22021,D0MTP9Exp12021,D0MTP9Exp12022,D0MTP9Exp22021,D0MTP9Exp32022,D14MTP10Exp12021,D14MTP10Exp12022,D14MTP10Exp22021,D14MTP10Exp32022,D14MTP11Exp12021,D14MTP11Exp12022,D14MTP11Exp22021,D14MTP12Exp12021,D14MTP12Exp12022,D14MTP12Exp22021,D14MTP12Exp32022,D14MTP13Exp12021,D14MTP13Exp12022,D14MTP13Exp22021,D14MTP13Exp32022,D14MTP14Exp12021,D14MTP14Exp12022,D14MTP14Exp22021,D14MTP14Exp32022,D14MTP15Exp12021,D14MTP15Exp12022,D14MTP15Exp22021,D14MTP15Exp32022,D14MTP16Exp12021,D14MTP16Exp12022,D14MTP16Exp22021,D14MTP16Exp32022,D14MTP17Exp12021,D14MTP17Exp12022,D14MTP17Exp22021,D14MTP17Exp32022,D14MTP18Exp12021,D14MTP18Exp12022,D14MTP18Exp22021,D14MTP18Exp32022,D14MTP19Exp12021,D14MTP19Exp12022,D14MTP19Exp22021,D14MTP19Exp32022,D14MTP1Exp12021,D14MTP1Exp12022,D14MTP1Exp22021,D14MTP1Exp32022,D14MTP20Exp12021,D14MTP20Exp12022,D14MTP20Exp22021,D14MTP20Exp32022,D14MTP21Exp12021,D14MTP21Exp12022,D14MTP21Exp22021,D14MTP21Exp32022,D14MTP2Exp12021,D14MTP2Exp12022,D14MTP2Exp22021,D14MTP2Exp32022,D14MTP3Exp12021,D14MTP3Exp12022,D14MTP3Exp22021,D14MTP3Exp32022,D14MTP4Exp12021,D14MTP4Exp12022,D14MTP4Exp22021,D14MTP4Exp32022,D14MTP5Exp12021,D14MTP5Exp12022,D14MTP5Exp22021,D14MTP5Exp32022,D14MTP6Exp32022,D14MTP7Exp12021,D14MTP7Exp12022,D14MTP7Exp22021,D14MTP7Exp32022,D14MTP8Exp12021,D14MTP8Exp12022,D14MTP8Exp22021,D14MTP8Exp32022,D14MTP9Exp12021,D14MTP9Exp12022,D14MTP9Exp22021,D14MTP9Exp32022,D15MTP10Exp22022,D15MTP12Exp22022,D15MTP13Exp22022,D15MTP14Exp22022,D15MTP15Exp22022,D15MTP16Exp22022,D15MTP17Exp22022,D15MTP18Exp22022,D15MTP19Exp22022,D15MTP1Exp22022,D15MTP20Exp22022,D15MTP21Exp22022,D15MTP2Exp22022,D15MTP3Exp22022,D15MTP4Exp22022,D15MTP5Exp22022,D15MTP6Exp22022,D15MTP7Exp22022,D15MTP8Exp22022,D15MTP9Exp22022,D1MTP10Exp22022,D1MTP12Exp22022,D1MTP13Exp22022,D1MTP14Exp22022,D1MTP15Exp22022,D1MTP16Exp22022,D1MTP17Exp22022,D1MTP18Exp22022,D1MTP19Exp22022,D1MTP1Exp22022,D1MTP20Exp22022,D1MTP21Exp22022,D1MTP2Exp22022,D1MTP3Exp22022,D1MTP4Exp22022,D1MTP5Exp22022,D1MTP6Exp22022,D1MTP7Exp22022,D1MTP8Exp22022,D1MTP9Exp22022,D21MTP10Exp12022,D21MTP10Exp22021,D21MTP10Exp32022,D21MTP11Exp12022,D21MTP11Exp22021,D21MTP12Exp12022,D21MTP12Exp22021,D21MTP12Exp32022,D21MTP13Exp12022,D21MTP13Exp22021,D21MTP13Exp32022,D21MTP14Exp12022,D21MTP14Exp22021,D21MTP14Exp32022,D21MTP15Exp12022,D21MTP15Exp22021,D21MTP15Exp32022,D21MTP16Exp12022,D21MTP16Exp22021,D21MTP16Exp32022,D21MTP17Exp12022,D21MTP17Exp22021,D21MTP17Exp32022,D21MTP18Exp12022,D21MTP18Exp22021,D21MTP18Exp32022,D21MTP19Exp12022,D21MTP19Exp22021,D21MTP19Exp32022,D21MTP1Exp12022,D21MTP1Exp22021,D21MTP1Exp32022,D21MTP20Exp12022,D21MTP20Exp22021,D21MTP20Exp32022,D21MTP21Exp12022,D21MTP21Exp22021,D21MTP21Exp32022,D21MTP2Exp12022,D21MTP2Exp22021,D21MTP2Exp32022,D21MTP3Exp12022,D21MTP3Exp22021,D21MTP3Exp32022,D21MTP4Exp12022,D21MTP4Exp22021,D21MTP4Exp32022,D21MTP5Exp12022,D21MTP5Exp22021,D21MTP5Exp32022,D21MTP6Exp32022,D21MTP7Exp12022,D21MTP7Exp22021,D21MTP7Exp32022,D21MTP8Exp12022,D21MTP8Exp22021,D21MTP8Exp32022,D21MTP9Exp12022,D21MTP9Exp22021,D21MTP9Exp32022,D22MTP10Exp12021,D22MTP10Exp22022,D22MTP11Exp12021,D22MTP12Exp12021,D22MTP12Exp22022,D22MTP13Exp12021,D22MTP13Exp22022,D22MTP14Exp12021,D22MTP14Exp22022,D22MTP15Exp12021,D22MTP15Exp22022,D22MTP16Exp12021,D22MTP16Exp22022,D22MTP17Exp12021,D22MTP17Exp22022,D22MTP18Exp12021,D22MTP18Exp22022,D22MTP19Exp12021,D22MTP19Exp22022,D22MTP1Exp12021,D22MTP1Exp22022,D22MTP20Exp12021,D22MTP20Exp22022,D22MTP21Exp12021,D22MTP21Exp22022,D22MTP2Exp12021,D22MTP2Exp22022,D22MTP3Exp12021,D22MTP3Exp22022,D22MTP4Exp12021,D22MTP4Exp22022,D22MTP5Exp12021,D22MTP5Exp22022,D22MTP6Exp22022,D22MTP7Exp12021,D22MTP7Exp22022,D22MTP8Exp12021,D22MTP8Exp22022,D22MTP9Exp12021,D22MTP9Exp22022,D28MTP10Exp12021,D28MTP10Exp12022,D28MTP10Exp22021,D28MTP10Exp32022,D28MTP11Exp12021,D28MTP11Exp12022,D28MTP11Exp22021,D28MTP12Exp12021,D28MTP12Exp12022,D28MTP12Exp22021,D28MTP12Exp32022,D28MTP13Exp12021,D28MTP13Exp12022,D28MTP13Exp22021,D28MTP13Exp32022,D28MTP14Exp12021,D28MTP14Exp12022,D28MTP14Exp22021,D28MTP14Exp32022,D28MTP15Exp12021,D28MTP15Exp12022,D28MTP15Exp22021,D28MTP15Exp32022,D28MTP16Exp12021,D28MTP16Exp12022,D28MTP16Exp22021,D28MTP16Exp32022,D28MTP17Exp12021,D28MTP17Exp12022,D28MTP17Exp22021,D28MTP17Exp32022,D28MTP18Exp12021,D28MTP18Exp12022,D28MTP18Exp22021,D28MTP18Exp32022,D28MTP19Exp12021,D28MTP19Exp12022,D28MTP19Exp22021,D28MTP19Exp32022,D28MTP1Exp12021,D28MTP1Exp12022,D28MTP1Exp22021,D28MTP1Exp32022,D28MTP20Exp12021,D28MTP20Exp12022,D28MTP20Exp22021,D28MTP20Exp32022,D28MTP21Exp12021,D28MTP21Exp12022,D28MTP21Exp22021,D28MTP2Exp12021,D28MTP2Exp22021,D28MTP2Exp32022,D28MTP3Exp12021,D28MTP3Exp12022,D28MTP3Exp22021,D28MTP3Exp32022,D28MTP4Exp12021,D28MTP4Exp12022,D28MTP4Exp22021,D28MTP4Exp32022,D28MTP5Exp12021,D28MTP5Exp12022,D28MTP5Exp22021,D28MTP5Exp32022,D28MTP7Exp12021,D28MTP7Exp12022,D28MTP7Exp22021,D28MTP7Exp32022,D28MTP8Exp12021,D28MTP8Exp12022,D28MTP8Exp22021,D28MTP8Exp32022,D28MTP9Exp12021,D28MTP9Exp12022,D28MTP9Exp22021,D28MTP9Exp32022,D29MTP10Exp22022,D29MTP12Exp22022,D29MTP13Exp22022,D29MTP14Exp22022,D29MTP15Exp22022,D29MTP16Exp22022,D29MTP17Exp22022,D29MTP18Exp22022,D29MTP19Exp22022,D29MTP1Exp22022,D29MTP20Exp22022,D29MTP21Exp22022,D29MTP2Exp22022,D29MTP3Exp22022,D29MTP4Exp22022,D29MTP5Exp22022,D29MTP6Exp22022,D29MTP7Exp22022,D29MTP8Exp22022,D29MTP9Exp22022,D7Control2Exp32022,D7MTP10Exp12021,D7MTP10Exp12022,D7MTP10Exp22021,D7MTP10Exp32022,D7MTP11Exp12021,D7MTP11Exp12022,D7MTP11Exp22021,D7MTP12Exp12021,D7MTP12Exp12022,D7MTP12Exp22021,D7MTP12Exp32022,D7MTP13Exp12021,D7MTP13Exp12022,D7MTP13Exp22021,D7MTP13Exp32022,D7MTP14Exp12021,D7MTP14Exp12022,D7MTP14Exp22021,D7MTP14Exp32022,D7MTP15Exp12021,D7MTP15Exp12022,D7MTP15Exp22021,D7MTP15Exp32022,D7MTP16Exp12021,D7MTP16Exp12022,D7MTP16Exp22021,D7MTP16Exp32022,D7MTP17Exp12021,D7MTP17Exp12022,D7MTP17Exp22021,D7MTP17Exp32022,D7MTP18Exp12021,D7MTP18Exp22021,D7MTP18Exp32022,D7MTP19Exp12021,D7MTP19Exp12022,D7MTP19Exp22021,D7MTP19Exp32022,D7MTP1Exp12021,D7MTP1Exp12022,D7MTP1Exp22021,D7MTP1Exp32022,D7MTP20Exp12021,D7MTP20Exp12022,D7MTP20Exp22021,D7MTP20Exp32022,D7MTP21Exp12021,D7MTP21Exp12022,D7MTP21Exp22021,D7MTP21Exp32022,D7MTP2Exp12021,D7MTP2Exp12022,D7MTP2Exp22021,D7MTP2Exp32022,D7MTP3Exp12021,D7MTP3Exp12022,D7MTP3Exp22021,D7MTP3Exp32022,D7MTP4Exp12021,D7MTP4Exp12022,D7MTP4Exp22021,D7MTP4Exp32022,D7MTP5Exp12021,D7MTP5Exp12022,D7MTP5Exp22021,D7MTP5Exp32022,D7MTP6Exp32022,D7MTP7Exp12021,D7MTP7Exp12022,D7MTP7Exp22021,D7MTP7Exp32022,D7MTP8Exp12021,D7MTP8Exp12022,D7MTP8Exp22021,D7MTP8Exp32022,D7MTP9Exp12021,D7MTP9Exp12022,D7MTP9Exp22021,D7MTP9Exp32022,D8MTP10Exp22022,D8MTP12Exp22022,D8MTP13Exp22022,D8MTP14Exp22022,D8MTP15Exp22022,D8MTP16Exp22022,D8MTP17Exp22022,D8MTP18Exp22022,D8MTP19Exp22022,D8MTP1Exp22022,D8MTP20Exp22022,D8MTP21Exp22022,D8MTP2Exp22022,D8MTP3Exp22022,D8MTP4Exp22022,D8MTP5Exp22022,D8MTP6Exp22022,D8MTP7Exp22022,D8MTP8Exp22022,D8MTP9Exp22022
D0MTP10Exp12021,0,0.1679831,0.364478886,0.260763913,0.099352278,0.177948311,0.294504553,0.065197721,0.208201542,0.309168547,0.261093169,0.108321033,0.203597307,0.306572914,0.260170817,0.109046988,0.196254939,0.304547071,0.265004128,0.121946611,0.171403021,0.503365397,0.28391555,0.078344651,0.179519087,0.482741296,0.252338141,0.11837101,0.169651374,0.429825872,0.237022623,0.088629372,0.161633879,0.332427502,0.238882944,0.092560373,0.171392888,0.32843715,0.276581943,0.095177203,0.177352086,0.325406939,0.249752581,0.111704543,0.175874263,0.304408252,0.248780116,0.093975641,0.180242524,0.327281922,0.246202514,0.104348235,0.174673185,0.337489307,0.258638293,0.131851763,0.175363675,0.412230283,0.245974362,0.106551751,0.183266893,0.338783205,0.255975097,0.145089984,0.163704053,0.296915293,0.287794739,0.254137933,0.16839698,0.320905685,0.28623271,0.101818986,0.184360534,0.282608092,0.127273738,0.217540056,0.300837427,0.253420889,0.329946816,0.437227249,0.53508538,0.651805162,0.323244452,0.387213916,0.438249737,0.341461211,0.400153637,0.386145353,0.693341196,0.421180546,0.374975502,0.424164385,0.530391514,0.357307076,0.460017532,0.566285253,0.528849423,0.35829857,0.255594343,0.528449893,0.649207592,0.307880193,0.327585399,0.460261494,0.820551395,0.365172833,0.429294884,0.36757344,0.802663326,0.436163783,0.334458619,0.552432418,0.745125115,0.344758034,0.419156462,0.559659958,0.628107309,0.404538453,0.318779558,0.445623457,0.548134506,0.45927614,0.45275709,0.499757797,0.755992651,0.373222411,0.434812665,0.513009071,0.789286673,0.388224781,0.451769531,0.556533813,0.634138286,0.387425393,0.396193087,0.353992671,0.527610302,0.328229725,0.38878572,0.529730558,0.634461045,0.385152966,0.445827305,0.404496044,0.565835118,0.475028604,0.335887939,0.351331979,0.451271355,0.590450466,0.368500262,0.396411687,0.482585311,0.526594043,0.395587236,0.440274477,0.487122416,0.495059788,0.31739819,0.338427424,0.267752379,0.36874342,0.228020817,0.270523459,0.320532173,0.420027345,0.334462672,0.290459067,0.363269538,0.279164553,0.261407942,0.295131683,0.373867571,0.312986344,0.281906277,0.297826111,0.302405775,0.296691686,0.150337517,0.162931919,0.149103418,0.130110472,0.192913443,0.189594999,0.136683211,0.162588954,0.135898873,0.136175081,0.159305602,0.210710555,0.139202639,0.133980468,0.182030454,0.15046902,0.148551121,0.120711707,0.150361463,0.169988036,0.484401226,0.490983635,0.606611013,0.429114968,0.501840472,0.486764252,0.41780892,0.582110226,0.483153611,0.62894845,0.580646574,0.441597521,0.547739923,0.541305184,0.428830981,0.548394978,0.635799289,0.395470023,0.388601512,0.56564045,0.419566572,0.346164227,0.573796272,0.397635102,0.586572945,0.579837561,0.426837474,0.647894204,0.569166183,0.553378284,0.414210141,0.586293817,0.431866229,0.409508437,0.637352288,0.417512149,0.387896657,0.591789961,0.439214081,0.450140625,0.557630241,0.474686056,0.360788614,0.507391393,0.521579146,0.476857901,0.533378661,0.484385163,0.336054564,0.593689442,0.566655874,0.442284554,0.472824007,0.538073838,0.513478279,0.426937729,0.55057174,0.488270611,0.423884332,0.567008734,0.399027556,0.371999472,0.401502877,0.304868966,0.288036346,0.390214235,0.552327156,0.341820389,0.375011325,0.371788263,0.337866604,0.38986057,0.410779148,0.423198998,0.393346369,0.350504607,0.448414236,0.350152522,0.468223184,0.323010266,0.476686209,0.40552032,0.454364002,0.334326625,0.381775051,0.317423731,0.369199634,0.357780069,0.536049783,0.354289949,0.524012327,0.385441482,0.390633464,0.497677982,0.347982407,0.451453477,0.410410136,0.353137046,0.356112629,0.466073185,0.465028346,0.590508878,0.504332483,0.548949242,0.433282524,0.496736586,0.484470338,0.426386297,0.469386697,0.436904609,0.594301581,0.370982021,0.534230232,0.55705899,0.582352519,0.413171589,0.33190009,0.498085022,0.482116848,0.443982184,0.347324252,0.462938547,0.507934213,0.403059661,0.510742426,0.452510864,0.490816385,0.449754119,0.530928016,0.47323966,0.553375542,0.459806502,0.394363284,0.564050615,0.511556029,0.451913834,0.438585341,0.52774632,0.561807394,0.479108959,0.52268815,0.364710957,0.56318599,0.43831113,0.48937127,0.388312459,0.602279484,0.45494014,0.496791154,0.397965014,0.446647882,0.428936213,0.553209186,0.443376899,0.480709463,0.386817634,0.614563406,0.367228866,0.422928512,0.393556446,0.530075788,0.37609607,0.445616722,0.43907997,0.559653342,0.399616927,0.536523581,0.449164361,0.480543405,0.392544329,0.432426959,0.442633688,0.500738263,0.336792856,0.513312399,0.455723315,0.612696171,0.437241524,0.404334426,0.412885696,0.394946575,0.441912025,0.513985872,0.48025164,0.47610116,0.451830119,0.413720787,0.469070375,0.539539218,0.519967973,0.548676789,0.446553975,0.470262855,0.473606676,0.494997084,0.498143077,0.521905065,0.5119766,0.2998344,0.364610076,0.519098401,0.584683418,0.254820704,0.397830337,0.513269961,0.289226145,0.252045274,0.477795959,0.535079539,0.236693576,0.380639672,0.68455106,0.586089551,0.28889963,0.296416163,0.610751808,0.649665475,0.249018341,0.28281036,0.590636969,0.613280237,0.211534768,0.255911499,0.57054162,0.657991946,0.230596915,0.23507911,0.6043275,0.647325277,0.259124815,0.500235796,0.548225403,0.298826337,0.241682008,0.478939176,0.609882712,0.280821323,0.297342867,0.42519778,0.560251057,0.295578539,0.403400809,0.515360951,0.736006558,0.303556502,0.234933019,0.701161742,0.586613059,0.314779371,0.298165828,0.541275144,0.606233597,0.301105738,0.273518711,0.585360229,0.48520872,0.259093642,0.313338012,0.564060271,0.512420952,0.277611881,0.346262187,0.423537523,0.564163923,0.503857672,0.351420701,0.310721099,0.517055869,0.524413586,0.184117645,0.298343897,0.514941096,0.559856117,0.310691953,0.352204621,0.53029114,0.580717683,0.305990189,0.32036376,0.383656144,0.39096716,0.395073801,0.229101688,0.319719374,0.3365345,0.269712567,0.173484817,0.308101118,0.28552103,0.298483998,0.28441754,0.331054866,0.274909347,0.255709231,0.227152959,0.304498017,0.336385995
D0MTP10Exp12022,0.1679831,0,0.386368275,0.280860573,0.162147492,0.056301825,0.308935106,0.165997475,0.090410151,0.325927109,0.278904676,0.154610172,0.082592472,0.320259422,0.279336095,0.175913423,0.07182987,0.326225847,0.288045228,0.169947043,0.06102597,0.543416262,0.308443427,0.178840026,0.120448194,0.515582442,0.276669294,0.185919538,0.068024568,0.468465626,0.257652044,0.163417935,0.097168297,0.360271186,0.261892438,0.167752355,0.075924784,0.356434166,0.300965637,0.163000092,0.071514361,0.343889385,0.273951441,0.172426656,0.081590772,0.313871413,0.272249401,0.170375496,0.119659841,0.348161906,0.266799778,0.165608257,0.099495336,0.359481215,0.271220297,0.177828029,0.100073129,0.436220616,0.268077344,0.16692102,0.101394705,0.359524429,0.26167351,0.20384036,0.067169316,0.314627409,0.297548205,0.272480309,0.059593156,0.338534772,0.298993498,0.163916528,0.065878622,0.299593061,0.159843117,0.108990118,0.321061403,0.275010407,0.33613798,0.43704024,0.544841766,0.668531775,0.347394705,0.370917708,0.430213332,0.359778941,0.40837878,0.40799123,0.714183211,0.435657412,0.388856769,0.433239192,0.545571983,0.37121436,0.474550575,0.584799051,0.540981531,0.369320959,0.272826254,0.52779299,0.674466908,0.329939514,0.32851547,0.453592092,0.852195859,0.374922663,0.441163659,0.388038188,0.827921629,0.46160686,0.34466213,0.57645309,0.775188267,0.358157277,0.430102825,0.577487648,0.652863383,0.411081433,0.320258349,0.457789153,0.551598966,0.485464573,0.490238339,0.522841096,0.790600419,0.391470015,0.44108364,0.508071125,0.824662864,0.397595763,0.458571434,0.576542675,0.646867394,0.385801673,0.386589348,0.335878164,0.546121716,0.337193131,0.386509597,0.53939712,0.645193696,0.398822248,0.451310217,0.402558625,0.581512809,0.484988034,0.334135264,0.361235559,0.474908829,0.594174504,0.385474116,0.398497045,0.481474459,0.539185703,0.410451561,0.448637724,0.496177226,0.49624449,0.34110564,0.363340706,0.28572616,0.373448104,0.248845667,0.297594905,0.343928397,0.41262871,0.341902465,0.309911311,0.369620234,0.300681621,0.272469491,0.325715244,0.380012214,0.328370482,0.293301702,0.343825996,0.323319703,0.316843599,0.199901596,0.179430261,0.167195708,0.166572884,0.197004318,0.197858527,0.171039209,0.181820199,0.165205479,0.153236672,0.179944769,0.240222067,0.162759215,0.160331666,0.183918566,0.168645784,0.161543965,0.157410517,0.173655808,0.181454167,0.478388727,0.514005661,0.620781064,0.419039577,0.513677418,0.482152581,0.449992329,0.602606535,0.4818753,0.654807031,0.612124085,0.4379839,0.571460783,0.568047762,0.439829618,0.562885165,0.669278085,0.399604946,0.396924347,0.576968551,0.421080738,0.363819331,0.601869166,0.398929119,0.615232766,0.614735544,0.42033112,0.665086865,0.600872636,0.555886269,0.446504414,0.611297131,0.469660312,0.436599791,0.673653007,0.412549138,0.419922113,0.624206066,0.440654844,0.457238287,0.575494468,0.475564271,0.375958681,0.514252245,0.51826179,0.496049047,0.551033616,0.484219998,0.357680559,0.619416714,0.582665145,0.436717659,0.493325293,0.540472925,0.51383245,0.435086966,0.58210206,0.488260627,0.446654856,0.608638525,0.388684005,0.38351047,0.401560277,0.316273332,0.291097462,0.363087654,0.554737151,0.329074442,0.374679267,0.357670218,0.355253071,0.389309973,0.416230589,0.408998042,0.399414927,0.351821601,0.465032309,0.348277241,0.466392338,0.33380419,0.476644456,0.400561154,0.452619433,0.310831517,0.406463444,0.315435976,0.386825889,0.378614098,0.55156219,0.365670264,0.527569354,0.377295941,0.407896817,0.499022841,0.339658976,0.473504066,0.409897149,0.348637462,0.346634865,0.475014806,0.46056968,0.618621707,0.513800323,0.567072332,0.447479308,0.493711621,0.507550538,0.451843083,0.46676904,0.444291472,0.615046501,0.394372791,0.540313363,0.58321178,0.600439191,0.434163332,0.327762514,0.522604227,0.496408433,0.461035371,0.335008204,0.472564161,0.512880385,0.41684252,0.508027792,0.478362143,0.515107751,0.449248195,0.521968067,0.476822615,0.567596376,0.45721361,0.395170093,0.578009963,0.53655988,0.479378462,0.432543784,0.552351415,0.584643662,0.491788507,0.532053947,0.383618355,0.58581394,0.445257992,0.522874832,0.395576209,0.619597554,0.469079018,0.506032586,0.391274393,0.470937639,0.434016645,0.571817636,0.454399973,0.476755619,0.404001832,0.644210756,0.371598929,0.413335472,0.379466116,0.547301888,0.373575717,0.436494619,0.445113778,0.587968588,0.408872724,0.530417025,0.48048377,0.489837795,0.387628764,0.424889952,0.455658972,0.510376811,0.340866745,0.519442499,0.461053938,0.630096495,0.452672184,0.403905571,0.405028552,0.404248953,0.449369371,0.523131967,0.499002099,0.501737714,0.468498856,0.414606571,0.468454599,0.556158066,0.525871992,0.555728376,0.442920864,0.481206506,0.478921443,0.506248474,0.526500225,0.520714641,0.534693718,0.337979376,0.379131377,0.548375666,0.596236587,0.290175468,0.406764388,0.517621696,0.304515004,0.257508725,0.470841527,0.543088615,0.27300781,0.366175741,0.705899417,0.59578383,0.323097229,0.298858404,0.637050033,0.661010504,0.291378856,0.288646579,0.594233751,0.631771386,0.239325821,0.260393262,0.578510404,0.674321353,0.260543495,0.239385203,0.630636096,0.649896443,0.301694036,0.537749887,0.558259726,0.342826635,0.245013997,0.510332942,0.623570085,0.305534303,0.317991734,0.444769502,0.570661962,0.332199216,0.415676445,0.527991533,0.758169949,0.338316202,0.231570914,0.717248023,0.593563795,0.33789897,0.308084369,0.574208438,0.621069372,0.326365501,0.278925657,0.606554091,0.489182711,0.288624585,0.321787328,0.597535372,0.518362761,0.308236599,0.345793247,0.46075356,0.577923238,0.513181567,0.365517229,0.294532895,0.518140972,0.535419405,0.226569623,0.307328731,0.532211661,0.567312002,0.338860154,0.356538415,0.552881122,0.594607592,0.32500124,0.34308663,0.43201977,0.426238686,0.432028711,0.263787746,0.343026996,0.390054435,0.296490312,0.190613866,0.342281371,0.334404022,0.320652157,0.335508078,0.347834468,0.306921631,0.299872994,0.267957449,0.332706571,0.366525531
